target_id,repo,kind,receiver_type,receiver_family,method,transform,applicable,applied,reverted,build_ok,reason,reason_token,n_files_changed,seam_member_signature
semantic-kernel:0217,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on FlowExecutor; rewrote 14 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
semantic-kernel:0219,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on FlowExecutor; rewrote 14 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
semantic-kernel:0238,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
semantic-kernel:0263,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0276,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,unbound_receiver,unbound_receiver,0,
semantic-kernel:0305,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SessionsPythonPlugin; rewrote 3 call site(s).,applied,2,"void LogTrace(string?, params object?[])"
semantic-kernel:0319,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on CalendarPlugin; rewrote 1 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
semantic-kernel:0336,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,wrapper_interface,False,False,False,,multiple_ctors,multiple_ctors,0,
semantic-kernel:0344,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0351,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,True,True,False,True,wrapper_interface applied: injected IServiceProviderWrapper via ctor param 'serviceProviderWrapper' on Kernel; rewrote 4 call site(s).,applied,2,T? GetService<T>()
semantic-kernel:0362,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0366,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0379,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0399,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,wrapper_interface,False,False,False,,multiple_ctors,multiple_ctors,0,
semantic-kernel:0416,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on VarBlock; rewrote 6 call site(s).,applied,2,"void LogError(string?, params object?[])"
semantic-kernel:0441,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,False,False,False,,multiple_ctors,multiple_ctors,0,
semantic-kernel:0444,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,multiple_ctors,multiple_ctors,0,
semantic-kernel:0445,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,multiple_ctors,multiple_ctors,0,
semantic-kernel:0451,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0461,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0466,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0474,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0475,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0478,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0009,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,wrapper_interface,False,False,False,,unbound_receiver,unbound_receiver,0,
server:0015,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,wrapper_interface,False,False,False,,unbound_receiver,unbound_receiver,0,
server:0018,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,wrapper_interface,False,False,False,,unbound_receiver,unbound_receiver,0,
server:0021,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,wrapper_interface,False,False,False,,unbound_receiver,unbound_receiver,0,
server:0053,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,primary_ctor,primary_ctor,0,
server:0067,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,multiple_ctors,multiple_ctors,0,
server:0082,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on AzurePhishingDomainRepository; rewrote 5 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
server:0083,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on StripePaymentService; rewrote 6 call site(s).,applied,2,"void LogWarning(string?, params object?[])"
server:0087,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on StripePaymentService; rewrote 6 call site(s).,applied,2,"void LogWarning(string?, params object?[])"
server:0100,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,wrapper_interface,False,False,False,,primary_ctor,primary_ctor,0,
server:0103,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,wrapper_interface,True,True,False,True,wrapper_interface applied: injected IServiceScopeFactoryWrapper via ctor param 'serviceScopeFactoryWrapper' on NotificationRepository; rewrote 3 call site(s).,applied,2,AsyncServiceScope CreateAsyncScope()
server:0113,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0115,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0119,server,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetValue,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0124,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0126,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0129,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0131,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0143,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0149,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0153,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
server:0160,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on DbUpLogger; rewrote 1 call site(s).,applied,2,"void LogInformation(EventId, string?, params object?[])"
