target_id,repo,kind,receiver_type,receiver_family,method,transform,applicable,applied,reverted,build_ok,reason,reason_token,n_files_changed,seam_member_signature
orleans:0238,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload Set(int, ILoggerWrapper) delegating from the original signature on SingleStateFaultInjectionTransactionalGrain.",applied,2,"void LogInformation(string?, params object?[])"
orleans:0240,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload Fail(Guid, string, ILoggerWrapper) delegating from the original signature on RemoteCommitService.",applied,2,"void LogInformation(string?, params object?[])"
orleans:0245,orleans,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetConnectionString,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
orleans:0248,orleans,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetConnectionString,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
roslyn:0002,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
roslyn:0003,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
roslyn:0004,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
roslyn:0009,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload LogProcessFailure(ILoggerWrapper) delegating from the original signature on BuildHostProcess.,applied,2,"void LogError(string?, params object?[])"
roslyn:0010,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload LogProcessFailure(ILoggerWrapper) delegating from the original signature on BuildHostProcess.,applied,2,"void LogError(string?, params object?[])"
semantic-kernel:0014,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload StreamChatMessageAsync(ChatHistory, ILoggerWrapper, PromptExecutionSettings?, Kernel?, CancellationToken) delegating from the original signature on BedrockChatCompletionClient.",applied,2,"void LogError(Exception?, string?, params object?[])"
semantic-kernel:0034,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0060,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0079,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0088,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload ProcessFunctionsAsync(ChatCompletionState, CancellationToken, ILoggerWrapper) delegating from the original signature on GeminiChatCompletionClient.",applied,2,"void LogDebug(string?, params object?[])"
semantic-kernel:0095,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload LogUsage(List<GeminiChatMessageContent>, ILoggerWrapper) delegating from the original signature on GeminiChatCompletionClient.",applied,2,"void LogInformation(string?, params object?[])"
semantic-kernel:0101,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,unbound_receiver,unbound_receiver,0,
semantic-kernel:0109,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0110,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0120,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0121,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0125,semantic-kernel,NonVirtual,System.Net.Http.HttpClient,HttpClient/HttpMessageInvoker,Dispose,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload Dispose(IHttpMessageInvokerWrapper) delegating from the original signature on HuggingFaceEmbeddingGenerator.,applied,2,void Dispose()
semantic-kernel:0126,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetChatMessageContentsAsync(ChatHistory, CancellationToken, ILoggerWrapper, PromptExecutionSettings?, Kernel?) delegating from the original signature on MistralClient.",applied,2,"void LogDebug(string?, params object?[])"
semantic-kernel:0150,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0158,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0195,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0208,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0217,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogInformation(string?, params object?[])"
semantic-kernel:0219,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogInformation(string?, params object?[])"
semantic-kernel:0238,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
semantic-kernel:0263,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0276,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,False,False,False,,unbound_receiver,unbound_receiver,0,
semantic-kernel:0305,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload ExecuteCodeAsync(string, ILoggerWrapper, CancellationToken) delegating from the original signature on SessionsPythonPlugin.",applied,2,"void LogTrace(string?, params object?[])"
semantic-kernel:0319,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetCalendarEventsAsync(ILoggerWrapper, int?, int?, CancellationToken) delegating from the original signature on CalendarPlugin.",applied,2,"void LogDebug(string?, params object?[])"
semantic-kernel:0336,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogTrace(string?, params object?[])"
semantic-kernel:0344,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0351,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,site_not_found: no enclosing method to overload,site_not_found,0,
semantic-kernel:0362,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0366,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0379,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload CaptureUsageDetails(string?, UsageDetails?, ILogger, ILoggerWrapper) delegating from the original signature on KernelFunctionFromPrompt.",applied,2,"void LogWarning(string?, params object?[])"
semantic-kernel:0399,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload RenderCodeAsync(Kernel, ILoggerWrapper, KernelArguments?, CancellationToken) delegating from the original signature on CodeBlock.",applied,2,"void LogTrace(string?, params object?[])"
semantic-kernel:0416,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,site_not_found: no enclosing method to overload,site_not_found,0,
semantic-kernel:0441,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetEmbeddingsAsync(string, string[], ILoggerWrapper, string[]?, CancellationToken) delegating from the original signature on ChromaClient.",applied,2,"void LogDebug(string?, params object?[])"
semantic-kernel:0444,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogError(EventId, string?, params object?[])"
semantic-kernel:0445,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload DeleteCollectionAsync(string, ILoggerWrapper, CancellationToken) delegating from the original signature on ChromaMemoryStore.",applied,2,"void LogError(string?, params object?[])"
semantic-kernel:0451,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
semantic-kernel:0461,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetStoreOptions(IServiceProvider, Func<IServiceProvider, MongoVectorStoreOptions?>?, IServiceProviderWrapper) delegating from the original signature on MongoServiceCollectionExtensions.",applied,2,T? GetService<T>()
semantic-kernel:0466,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetStoreOptions(IServiceProvider, Func<IServiceProvider, PostgresVectorStoreOptions?>?, IServiceProviderWrapper) delegating from the original signature on PostgresServiceCollectionExtensions.",applied,2,T? GetService<T>()
semantic-kernel:0474,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetStoreOptions(IServiceProvider, Func<IServiceProvider, QdrantVectorStoreOptions?>?, IServiceProviderWrapper) delegating from the original signature on QdrantServiceCollectionExtensions.",applied,2,T? GetService<T>()
semantic-kernel:0475,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetCollectionOptions(IServiceProvider, Func<IServiceProvider, QdrantCollectionOptions?>?, IServiceProviderWrapper) delegating from the original signature on QdrantServiceCollectionExtensions.",applied,2,T? GetService<T>()
semantic-kernel:0478,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
server:0009,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,parameterize_dependency,False,False,False,,unbound_receiver,unbound_receiver,0,
server:0015,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,parameterize_dependency,False,False,False,,unbound_receiver,unbound_receiver,0,
server:0018,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,parameterize_dependency,False,False,False,,unbound_receiver,unbound_receiver,0,
server:0021,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,parameterize_dependency,False,False,False,,unbound_receiver,unbound_receiver,0,
server:0053,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload UpdateTaxInformation(ISubscriber, TaxInformation, ILoggerWrapper) delegating from the original signature on SubscriberService.",applied,2,"void LogWarning(string?, params object?[])"
server:0067,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload SendEmailAsync(MailMessage, ILoggerWrapper) delegating from the original signature on SendGridMailDeliveryService.",applied,2,"void LogWarning(string?, params object?[])"
server:0082,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload UpdatePhishingDomainsAsync(IEnumerable<string>, string, ILoggerWrapper) delegating from the original signature on AzurePhishingDomainRepository.",applied,2,"void LogDebug(string?, params object?[])"
server:0083,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload SaveTaxInfoAsync(ISubscriber, TaxInfo, ILoggerWrapper) delegating from the original signature on StripePaymentService.",applied,2,"void LogWarning(string?, params object?[])"
server:0087,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload PreviewInvoiceAsync(PreviewOrganizationInvoiceRequestBody, string, string, ILoggerWrapper) delegating from the original signature on StripePaymentService.",applied,2,"void LogWarning(string?, params object?[])"
server:0100,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload UpdateForKeyRotation(Guid, SignatureKeyPairData, IServiceScopeFactoryWrapper) delegating from the original signature on UserSignatureKeyPairRepository.",applied,2,AsyncServiceScope CreateAsyncScope()
server:0103,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload MarkNotificationsAsDeletedByTask(Guid, IServiceScopeFactoryWrapper) delegating from the original signature on NotificationRepository.",applied,2,AsyncServiceScope CreateAsyncScope()
server:0113,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
server:0115,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
server:0119,server,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetValue,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload AddGlobalSettingsServices(IServiceCollection, IConfiguration, IHostEnvironment, IConfigurationWrapper) delegating from the original signature on ServiceCollectionExtensions.",applied,2,T? GetValue<T>(string)
server:0124,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
server:0126,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
server:0129,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
server:0131,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
server:0143,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
server:0149,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
server:0153,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
server:0160,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload LogInformation(string, ILoggerWrapper, object[]) delegating from the original signature on DbUpLogger.",applied,2,"void LogInformation(EventId, string?, params object?[])"
